"Wavelength" "min195" "min120" "min90" "min60" "min30" "min15" "min5" "min0"
229.181 -0.0698084122439991 -0.139591491163086 -0.233138442263521 -0.179712631353206 -0.10462074978204 -0.179016323024055 -0.246323128881142 -0.200867729831144
229.776 -0.0825809293107245 -0.133876600698487 -0.231885571100439 -0.162341840017156 -0.102768090671316 -0.153887457044674 -0.216799215600828 -0.178705440900563
230.371 -0.0828011451222198 -0.111546195364589 -0.216120275631656 -0.153978125670169 -0.0854402789886661 -0.11254295532646 -0.203072230090424 -0.140478424015009
230.965 -0.0561550319312927 -0.079585141284792 -0.189287951555648 -0.125884623632854 -0.0406852986050567 -0.0860180412371134 -0.175618259069615 -0.0684803001876172
231.56 -0.0721206782646994 -0.090379934384591 -0.200981415744414 -0.136714561441132 -0.0525687663469921 -0.111039518900344 -0.217017104259723 -0.0888836772983115
232.155 -0.0877560008808633 -0.0952481744099905 -0.206619335978284 -0.135749517478018 -0.0674585876198779 -0.113831615120275 -0.215709772306351 -0.107176360225141
232.749 -0.0651838802025986 -0.0863583447983914 -0.180413447483817 -0.113231825005361 -0.0601569311246731 -0.0984750859106529 -0.209717834186731 -0.0832551594746717
233.344 -0.0590178374807311 -0.0693195047094931 -0.182710377949468 -0.0987561655586532 -0.0337837837837838 -0.0818298969072165 -0.204052729055453 -0.0531191369606004
233.939 -0.0245540629817221 -0.0358696475817547 -0.138129045729797 -0.0461076560154407 -0.0220139494333043 -0.056164089347079 -0.201111232160366 -0.00164165103189495
234.533 -0.0124421933494825 -0.0211662609799979 -0.135936521194404 -0.0253907677460862 0.00294245858761988 -0.0531572164948454 -0.16984420960889 0.0284943714821764
235.128 0.0277471922484034 -0.0167213461741983 -0.125391522238463 0.00225176924726571 0.0219049694856147 -0.046069587628866 -0.149471620002179 0.0525328330206379
235.722 0.0338031270645232 -0.0187321409672981 -0.134683650031322 0.0213381942955179 -0.00664777680906713 -0.071588756443299 -0.168210044667175 0.0451454033771107
236.317 0.0918299933935257 0.0133347444173987 -0.0965754854875757 0.0627278576024019 0.00534001743679163 -0.0477878006872852 -0.122235537640266 0.105769230769231
236.911 0.130808192028188 0.0425441845697957 -0.0777824180413448 0.0683036671670598 0.00839145597210114 -0.0401632302405498 -0.0881359625231507 0.130863039399625
237.506 0.175071570138736 0.0944015239707906 -0.0493840050114847 0.137894059618272 0.0224498692240628 0.00762457044673539 -0.0305044122453426 0.204971857410882
238.1 0.226381854217133 0.138956503333686 -0.0149300480267279 0.175852455500751 0.0419572798605057 0.0257731958762887 0.0168863710643861 0.243667917448405
238.694 0.25952433384717 0.156207006032384 -0.0140948005846732 0.206090499678319 0.0656059285091543 0.0580970790378007 0.0358426843882776 0.241791744840525
239.289 0.268222858401233 0.184463964440682 -0.0132595531426185 0.216277074844521 0.100697471665214 0.0896692439862543 0.0602462141845517 0.246130393996248
239.883 0.292446597665712 0.215366705471478 -0.003236583837962 0.219279433840875 0.112467306015693 0.0780713058419244 0.0804009151323673 0.272631332082551
240.477 0.332525875357851 0.238861255159276 0.0544998955940697 0.26838944885267 0.136442894507411 0.113616838487973 0.115263100555616 0.313555347091932
241.072 0.362915657344197 0.282357921473172 0.0671330131551472 0.297126313532061 0.155078465562337 0.142719072164948 0.153284671532847 0.330323639774859
241.666 0.431292666813477 0.339718488728966 0.113906869910211 0.368003431267424 0.193548387096774 0.192976804123711 0.197407124959146 0.386608818011257
242.26 0.482823166703369 0.372314530638163 0.15389434119858 0.398992065194081 0.231255448997384 0.23926116838488 0.207647891927225 0.407833020637899
242.854 0.556375247742788 0.409567149962959 0.204009187721863 0.451855028951319 0.255122057541412 0.302512886597938 0.251443512365181 0.469394934333959
243.449 0.606804668575204 0.443750661445656 0.224055126331176 0.467617413682179 0.286181342632956 0.33301116838488 0.282492646257762 0.487570356472796
244.043 0.688284518828452 0.490528098211451 0.285550219252454 0.509864893845164 0.314734088927637 0.385201890034364 0.318117441987144 0.514657598499062
244.637 0.756331204580489 0.526299079267647 0.340676550428064 0.534312674244049 0.374237140366173 0.43481529209622 0.354722736681556 0.575750469043152
245.231 0.792006166042722 0.562599216848344 0.337648778450616 0.566159125026807 0.370640802092415 0.447809278350515 0.370519664451465 0.564727954971857
245.825 0.830433825148646 0.607895015345539 0.394863228231364 0.599077846879691 0.423714036617262 0.489153780068729 0.428369103388169 0.611632270168855
246.419 0.881303677604052 0.638903587681236 0.445813322196701 0.625670169418829 0.4506320836966 0.533612542955326 0.474016777426735 0.634146341463415
247.013 0.949680687073332 0.691184252301831 0.497076633952809 0.672313960969333 0.491717523975589 0.564432989690722 0.514870900969605 0.656660412757974
247.607 1.01673640167364 0.760292094401524 0.541762372102736 0.705018228608192 0.537271142109852 0.620919243986254 0.562370628608781 0.683630393996248
248.201 1.08114952653601 0.820298444279818 0.593234495719357 0.739116448638216 0.591543156059285 0.646907216494845 0.592657152195228 0.705558161350844
248.795 1.11429200616604 0.853423642713515 0.616308206306118 0.745121166630924 0.624128160418483 0.669243986254296 0.596470203725896 0.704620075046904
249.389 1.15095793878 0.888771298550111 0.654103153059094 0.794767317177782 0.657476024411508 0.709944158075601 0.622398954134437 0.720802063789869
249.983 1.18784408720546 0.912371679542809 0.679578200041762 0.807634570019301 0.711094158674804 0.702212199312715 0.621091622181065 0.735225140712946
250.576 1.21911473243779 0.951105937136205 0.721967007726039 0.844949603259704 0.752070619006103 0.740871993127148 0.659657914805534 0.770051594746717
251.17 1.28341774939441 1.0057148904646 0.766339528085195 0.874651511902209 0.790867480383609 0.778243127147766 0.695173766205469 0.829033771106942
251.764 1.36313587315569 1.06106466292729 0.847567341825016 0.929873472013725 0.848299912816042 0.828393470790378 0.739405163961216 0.88344277673546
252.358 1.39220436027307 1.09112075351889 0.910315305909376 0.978018443062406 0.897667829119442 0.86340206185567 0.747575988669789 0.890595684803002
252.952 1.43635763047787 1.12191766324479 0.930048026727918 1.01490456787476 0.916630340017437 0.876503436426117 0.761738751497985 0.889423076923077
253.545 1.4976877339793 1.14075563551699 0.992378367091251 1.04589320180142 0.972972972972973 0.920854810996564 0.798452990521843 0.951923076923077
254.139 1.53314247963004 1.16922425653508 1.04050950093965 1.08996354278362 0.99705754141238 0.952212199312715 0.829937901732215 0.955909943714822
254.733 1.59876679145563 1.22478569160758 1.07799122990186 1.1423975981128 1.0598299912816 0.987542955326461 0.882993790173222 0.99812382739212
255.326 1.66284959260075 1.26531908138427 1.10263102944247 1.16673815140468 1.08010026155187 0.989905498281787 0.917202309619784 0.998475609756097
255.92 1.68619246861925 1.28754365541327 1.15159741073293 1.21348917006219 1.13012205754141 1.00945017182131 0.940734284780477 1.03951688555347
256.513 1.70281876238714 1.31601227643137 1.1465859260806 1.2364357709629 1.15028334786399 1.01836340206186 0.966009369212332 1.05886491557223
257.107 1.76117595243338 1.37104455497936 1.19534349551055 1.29980699120738 1.2090235396687 1.06883591065292 1.00926026800305 1.10131332082552
257.7 1.81336709975776 1.42004444914806 1.25161829191898 1.3398027021231 1.25784655623365 1.12972508591065 1.04325089879072 1.1374296435272
258.294 1.88427659105924 1.48989311038205 1.31541031530591 1.41067981985846 1.29544463818657 1.17042525773196 1.08813596252315 1.17776735459662
258.887 1.91455626513984 1.54852365329664 1.33326372937983 1.43105297019086 1.3382737576286 1.19243986254296 1.08813596252315 1.21622889305816
259.481 1.92743889011231 1.58016721346174 1.35184798496555 1.46129101436843 1.34317785527463 1.21488402061856 1.09434578930167 1.22478893058161
260.074 1.93129266681348 1.58715207958514 1.38191689287952 1.48777610980056 1.37194856146469 1.227985395189 1.09456367796056 1.24308161350844
260.668 1.95309403215151 1.61286908667584 1.40258926707037 1.51651297447995 1.41107236268527 1.26621563573883 1.13280313759669 1.25609756097561
261.261 2.01607575423915 1.64705259815854 1.44696178742953 1.55886768174995 1.44409328683522 1.30401632302406 1.17006209826778 1.29514540337711
261.854 2.0605593481612 1.67160546089533 1.48204217999582 1.56851812138109 1.47591543156059 1.33086340206186 1.19806079093583 1.31660412757974
262.448 2.09535344637745 1.71235051328183 1.53247024430988 1.59897061977268 1.49411508282476 1.3791881443299 1.22006754548426 1.343691369606
263.041 2.17143800924906 1.76653614139062 1.59281687199833 1.63735792408321 1.53084132519616 1.41076030927835 1.26037694737989 1.38332551594747
263.634 2.21691257432284 1.79669806328712 1.65097097515139 1.67424404889556 1.57203574542284 1.46359536082474 1.28695936376512 1.41850375234522
264.227 2.25060559348161 1.83659646523442 1.65869701399039 1.70362427621703 1.5819529206626 1.48335481099656 1.29850746268657 1.4281191369606
264.82 2.32184540850033 1.89109958725791 1.70714136562957 1.75026806776753 1.61748038360942 1.53447164948454 1.34382830373679 1.48839118198874
265.414 2.35719004624532 1.93343210921791 1.72415953226143 1.76688826935449 1.64265475152572 1.56593642611684 1.34731452227912 1.51782363977486
266.007 2.4114732437789 1.9886760503757 1.77051576529547 1.80977911215955 1.67796425457716 1.59246134020619 1.36616189127356 1.54397279549719
266.6 2.45859942743889 2.0216954175045 1.79035289204427 1.830473943813 1.69572798605057 1.61855670103093 1.37672949122998 1.56437617260788
267.193 2.4951552521471 2.06296962641549 1.84464397577782 1.85717349345915 1.72885789014821 1.63638316151203 1.40549079420416 1.60389305816135
267.786 2.5233428760185 2.10075140226479 1.86239298392149 1.88569590392451 1.74302528334786 1.6560352233677 1.41475106220721 1.62265478424015
268.379 2.60460251046025 2.15366705471478 1.91480476091042 1.94370576881836 1.79664341761116 1.69727233676976 1.464102843447 1.6640478424015
268.972 2.69588196432504 2.22531484813208 2.00125287116308 2.00246622346129 1.84862685265911 1.75064432989691 1.4801176598758 1.70180581613508
269.565 2.75809293107245 2.26002751613927 2.0251618291919 2.03892343984559 1.87064080209242 1.76847079037801 1.51661401024077 1.73886022514071
270.158 2.80477868310945 2.30627579638057 2.0679682605972 2.07645292730002 1.89690496948561 1.77867268041237 1.55060464102843 1.77743902439024
270.751 2.87304558467298 2.34691501746217 2.09751513885989 2.11130173707913 1.92262423714037 1.79274054982818 1.56749101209282 1.79092401500938
271.344 2.95529619026646 2.38501428722616 2.15754854875757 2.15998284366288 1.96447253705318 1.84364261168385 1.61902167992156 1.82891651031895
271.936 3.0513102840784 2.45221716583765 2.19983295051159 2.20598327257131 2.02495640802092 1.89690721649485 1.65845952718161 1.89481707317073
272.529 3.13201937899141 2.50576780611705 2.27072457715598 2.27096289942097 2.08282476024412 1.94362113402062 1.7121690815993 1.9640009380863
273.122 3.21889451662629 2.56397502381204 2.33441219461265 2.33336907570234 2.12380122057541 1.99151632302406 1.73809783200784 2.01500938086304
273.715 3.22814358070909 2.59741771616044 2.36907496345792 2.36006862534849 2.16238012205754 2.00848367697595 1.75411264843665 2.04819418386492
274.307 3.2998238273508 2.66144565562493 2.42921277928586 2.41797126313532 2.20913251961639 2.05358676975945 1.79376838435559 2.0906425891182
274.9 3.37392644791896 2.69647581754683 2.47598663604093 2.46397169204375 2.26024411508282 2.08365549828179 1.82492646257762 2.13086303939962
275.493 3.41180356749615 2.71785374113663 2.50020881186051 2.48906283508471 2.2867262423714 2.11834192439863 1.8468242727966 2.15560506566604
276.086 3.45992072230786 2.75986876918192 2.53132177907705 2.52273214668668 2.31909328683522 2.13573883161512 1.88353851182046 2.20110225140713
276.678 3.50066064743449 2.80654037464282 2.56525370641052 2.56712416898992 2.33838273757629 2.16022336769759 1.91436975705415 2.22643058161351
277.271 3.55890772957498 2.84241718700392 2.5846732094383 2.58395882479091 2.36693548387097 2.17074742268041 1.94040745179213 2.24097091932458
277.863 3.62673419951553 2.90348184993121 2.65953226143245 2.6381085138323 2.40420662598082 2.20242697594502 1.99030395467916 2.28646810506567
278.456 3.70469059678485 2.94824849190391 2.71152641470036 2.68174994638645 2.45215780296425 2.24108676975945 2.03606057304717 2.33337242026266
279.048 3.76073552081039 2.9944967721452 2.75255794529129 2.7051254557152 2.48485178727114 2.27298109965636 2.06634709663362 2.37066135084428
279.641 3.84816119797401 3.0407450523865 2.79891417832533 2.76774608621059 2.51765475152572 2.32667525773196 2.09292951301885 2.41498592870544
280.233 3.89682889231447 3.07302360038099 2.83618709542702 2.78618914861677 2.54293809938971 2.34503865979381 2.10382394596361 2.43679643527204
280.826 3.96476547016076 3.12816171023389 2.87941115055335 2.82672099506755 2.5588491717524 2.39379295532646 2.14337073755311 2.47936210131332
281.418 3.98876899361374 3.15324372949518 2.89444560451034 2.84655800986489 2.5892545771578 2.40625 2.18073864255366 2.51020168855535
282.01 4.05901783748073 3.22616149857128 2.95625391522239 2.90371005790264 2.63709677419355 2.45468213058419 2.20819261357446 2.55511257035647
282.603 4.1280554943845 3.27230394750767 2.99561495092921 2.95893201801415 2.69627288578902 2.50472508591065 2.24392635363329 2.60447936210131
283.195 4.20215811495265 3.31146153032067 3.04468573814993 2.99817713918078 2.73877506538797 2.5490764604811 2.28314631223445 2.64704502814259
283.787 4.26018498128166 3.34109429569267 3.07820004176237 3.03956680248767 2.77506538796861 2.56131872852234 2.31495805643316 2.67847091932458
284.38 4.31380753138075 3.37443115673616 3.12956775944874 3.09157194938881 2.79816913687881 2.59224656357388 2.34960235319752 2.71833958724203
284.972 4.4045364457168 3.41835114826966 3.16433493422426 3.12395453570663 2.83620313862249 2.61920103092784 2.37487743762937 2.75856003752345
285.564 4.47742787932174 3.47211345115885 3.19983295051159 3.17006219172207 2.86224934612031 2.65109536082474 2.41943566837346 2.80968574108818
286.156 4.57024884386699 3.52640491057255 3.24587596575486 3.21745657302166 2.88295553618134 2.70221219931271 2.45571413007953 2.85389305816135
286.748 4.6370843426558 3.56725579426394 3.26696596366674 3.24758739009222 2.90802092414996 2.7233676975945 2.48120710317028 2.88613977485929
287.34 4.69731336709976 3.61202243623664 3.29212779285863 3.28747587390092 2.92731037489102 2.74634879725086 2.50354069070705 2.90982645403377
287.932 4.74917419070689 3.65700074081913 3.32449363123825 3.32018014153978 2.95924149956408 2.76310137457045 2.51410829066347 2.9328095684803
288.524 4.81611979740145 3.68663350619113 3.36040927124661 3.35577954106798 2.98964690496949 2.78307560137457 2.5313214947162 2.95485459662289
289.116 4.87238493723849 3.71192718806223 3.3870327834621 3.37861891486168 3.01166085440279 2.80895618556701 2.55507135853579 2.98416979362101
289.708 4.9350363356089 3.74494655519103 3.42869074963458 3.41711344627922 3.04173931996513 2.85191151202749 2.57108617496459 3.02439024390244
290.3 4.9953754679586 3.78167001799132 3.45855084568804 3.43105297019086 3.06059285091543 2.85942869415808 2.59004248828848 3.03306754221388
290.892 5.05175071570139 3.81701767382792 3.48444351639173 3.46075487883337 3.07726678291194 2.8754295532646 2.61335657479028 3.04631801125704
291.484 5.09116934595904 3.84696793311462 3.50020881186051 3.48123525627279 3.09415867480384 2.87929553264605 2.63198605512583 3.06132739212007
292.076 5.13003743668795 3.87755318023071 3.53069534349551 3.50010722710701 3.11715344376635 2.89250429553265 2.66172785706504 3.0843105065666
292.668 5.17738383615944 3.90369351254101 3.55930256838588 3.52916577310744 3.13676983435048 2.90775343642612 2.68351672295457 3.09310506566604
293.26 5.21228804228144 3.92401312308181 3.57987053664648 3.54750160840661 3.1544245858762 2.90925687285223 2.69452010022878 3.09826454033771
293.852 5.27009469279894 3.94898931103821 3.60513677176864 3.57055543641433 3.17338709677419 2.92837199312715 2.705523477503 3.11186679174484
294.443 5.31656022902444 3.9705788972378 3.61328043432867 3.57720351704911 3.17916303400174 2.94201030927835 2.71620002178887 3.11081144465291
295.035 5.34551860823607 3.977775425971 3.62392983921487 3.57731074415612 3.18853530950305 2.94469501718213 2.71260485891709 3.10670731707317
295.627 5.37073331865228 4.002116626098 3.63551889747338 3.59714775895346 3.1933304272014 2.95178264604811 2.71053491665759 3.10506566604128
296.218 5.40002202158115 4.0135464070272 3.64032157026519 3.59939952820073 3.2048823016565 2.96316580756014 2.7098812506809 3.10576923076923
296.81 5.42975115613301 4.0323843792994 3.6533723115473 3.61494745871756 3.22384481255449 2.9639175257732 2.71543741148273 3.1078799249531
297.402 5.43206342215371 4.0403217271669 3.64867404468574 3.61280291657731 3.22275501307759 2.95876288659794 2.70606819915023 3.093691369606
297.993 5.43679806210086 4.0311144036406 3.64418458968469 3.60701265279863 3.22755013077594 2.9551116838488 2.70399825689073 3.07985459662289
298.585 5.4442853996917 4.0286802836279 3.64230528294007 3.6144113231825 3.23823016564952 2.94587628865979 2.69833315175945 3.06214821763602
299.176 5.44593701827791 4.0322785479945 3.64439340154521 3.61065837443706 3.23539668700959 2.94265463917526 2.69168754766314 3.05522983114447
299.768 5.4604712618366 4.0324902106043 3.65201503445396 3.61055114733004 3.24803836094159 2.94770189003436 2.69288593528707 3.05851313320826
300.359 5.47742787932174 4.0320668853847 3.65076216329088 3.61741368217885 3.24400610287707 2.94856099656357 2.69887787340669 3.05405722326454
300.951 5.49152169125743 4.0459307863266 3.65911463771142 3.62449067124169 3.2520706190061 2.96005154639175 2.70334459091404 3.05487804878049
301.542 5.49713719445056 4.05566726637739 3.66360409271247 3.61987990564015 3.26013513513514 2.95640034364261 2.69462904455823 3.04655253283302
302.133 5.51299273287822 4.05503227854799 3.65566924201295 3.62363285438559 3.26721883173496 2.94383591065292 2.69876892907724 3.03717166979362
302.725 5.50770755340233 4.0482590750344 3.64178325328879 3.62717134891701 3.26732781168265 2.94748711340206 2.69168754766314 3.03611632270169
303.316 5.50044043162299 4.0425441845698 3.63906869910211 3.63864464936736 3.26242371403662 2.94426546391753 2.68417038893126 3.03611632270169
303.907 5.52202158114953 4.0414858715208 3.64470661933598 3.65247694617199 3.2699433304272 2.95253436426117 2.67774267349384 3.03717166979362
304.499 5.52763708434265 4.05069319504709 3.64355815410315 3.6593394810208 3.27037925021796 2.95221219931271 2.67785161782329 3.03224671669794
305.09 5.52092050209205 4.0456132924119 3.63301315514721 3.65665880334549 3.27027027027027 2.95661512027491 2.66891818280858 3.03424015009381
305.681 5.51904866769434 4.0430733410943 3.63123825433285 3.65601544070341 3.26220575414124 2.9599441580756 2.66020263645277 3.03072232645403
306.272 5.4974675181678 4.0365118001905 3.63061181875131 3.64786618057045 3.2573016564952 2.94780927835052 2.64636670661292 3.01887898686679
306.863 5.48656683549879 4.0301619218965 3.62915013572771 3.65054685824576 3.25043591979076 2.93986254295533 2.63427388604423 3.01864446529081
307.455 5.4812816560229 4.0230712244682 3.62445186886615 3.64304096075488 3.24956408020924 2.92804982817869 2.63035189018412 3.01606472795497
308.046 5.47313367099758 4.0107947930998 3.61359365211944 3.63789405961827 3.23757628596338 2.92418384879725 2.62697461597124 3.01817542213884
308.637 5.47126183659987 4.0076198539528 3.60680726665275 3.64003860175852 3.23354402789887 2.91226374570447 2.62011112321604 3.01665103189493
309.228 5.46003083021361 3.9928034712668 3.59417414909167 3.61934377010508 3.21512641673932 2.90796821305842 2.60921669027127 3.00680112570356
309.819 5.45782867209866 3.9837019790454 3.59354771351013 3.61601972978769 3.20324760244115 2.90442439862543 2.60932563460072 3.00551125703565
310.41 5.43569698304338 3.9741771616044 3.58081019001879 3.60711987990564 3.19093286835222 2.89658505154639 2.6008279769038 2.99519230769231
311.001 5.42292446597666 3.9614774050164 3.5747546460639 3.59704053184645 3.18112467306016 2.89078608247423 2.5939644841486 2.99343339587242
311.591 5.41576745210306 3.9538575510636 3.56817707245772 3.59628994209736 3.17916303400174 2.88122852233677 2.58633838108726 2.99296435272045
312.182 5.39352565514204 3.93808868663351 3.55523073710587 3.58492386875402 3.16161726242371 2.86533505154639 2.57664233576642 2.98545966228893
312.773 5.37767011671438 3.92824637527781 3.54927959908123 3.5770962899421 3.15213600697472 2.85824742268041 2.56422268220939 2.98674953095685
313.364 5.36643911032812 3.91120753518891 3.53873460012529 3.56369290156552 3.13993025283348 2.84321305841924 2.55953807604314 2.97936210131332
313.955 5.35873155692579 3.89300455074611 3.5282940070996 3.55693759382372 3.13230165649521 2.83419243986254 2.55082252968733 2.97396810506567
