# Methylene blue with anatase (0.28%) brookite (0.72%)
# Impregnated with Au via plasma
# Wavelength(nm) Absorbance(a.u.)
#	A.M. Brooquita.Anatasa.60h/Au 195 min	A.M. Brooquita.Anatasa.60h/Au 120 min	A.M. Brooquita.Anatasa.60h/Au 90 min	A.M. Brooquita.Anatasa.60h/Au 60 min	A.M. Brooquita.Anatasa.60h/Au 30 min	A.M. Brooquita.Anatasa.60h/Au 15 min	A.M. Brooquita.Anatasa.60h/Au 5 min	A.M. Brooquita.Anatasa.60h/Au 0 min
199.408	-0.01314	-0.00538	-0.01761	0.02057	0.05803	0.09489	0.15301	0.29938
200.004	3.82073E-4	0.00283	-0.0035	0.02201	0.06133	0.12435	0.15544	0.29943
200.6	-0.00683	-0.01024	-0.00377	0.01952	0.07728	0.12476	0.16691	0.31001
201.196	0.01041	-0.00705	-0.01399	-7.55484E-4	0.06974	0.11697	0.17266	0.30674
201.792	-0.01326	-0.02416	-0.02028	0.00614	0.03444	0.09635	0.1294	0.28668
202.388	-0.00537	-0.00606	-0.00461	0.0195	0.04899	0.11454	0.1604	0.28148
202.984	-0.00933	-0.00226	-0.01374	0.01766	0.06807	0.11962	0.16051	0.2901
203.58	-0.01185	-0.00589	-0.01303	0.0252	0.05144	0.1204	0.16041	0.29755
204.176	-0.00345	-0.0033	-0.01275	0.01663	0.06703	0.09513	0.15036	0.29676
204.772	-0.00149	0.007	0.0102	0.01474	0.07048	0.1234	0.15084	0.30963
205.368	-0.0047	-0.00732	-0.00912	0.01643	0.05838	0.11149	0.1534	0.30029
205.964	-0.004	-0.00776	-0.00839	0.01735	0.059	0.11225	0.15395	0.30033
206.56	-0.00401	-0.00782	-0.00896	0.01711	0.05897	0.1107	0.15423	0.30032
207.155	-0.00348	-0.00734	-0.00837	0.01694	0.05733	0.11035	0.1538	0.30101
207.751	-0.00486	-0.00772	-0.00875	0.0167	0.05598	0.10988	0.15319	0.3011
208.347	-0.00393	-0.00723	-0.00695	0.01651	0.05751	0.11071	0.15377	0.30164
208.943	-0.00436	-0.00781	-0.00755	0.01543	0.0575	0.1111	0.15331	0.30233
209.538	-0.00459	-0.00806	-0.00729	0.01508	0.05756	0.10985	0.1525	0.30276
210.134	-0.00361	-0.00679	-0.00602	0.01492	0.05876	0.11043	0.15354	0.3039
210.73	-0.00318	-0.00731	-0.00544	0.01561	0.05845	0.11089	0.15415	0.30487
211.325	-0.00224	-0.00705	-0.00608	0.01673	0.05819	0.11167	0.15454	0.30594
211.921	-0.00282	-0.00778	-0.00594	0.01688	0.05849	0.11165	0.15443	0.30599
212.516	-0.00256	-0.00733	-0.00505	0.01702	0.05874	0.11278	0.15472	0.30758
213.112	-0.00154	-0.00665	-0.00524	0.01598	0.05915	0.11386	0.15543	0.3077
213.707	-0.0024	-0.00636	-0.00515	0.01496	0.05841	0.11452	0.15454	0.30758
214.303	-0.0016	-0.00613	-0.00557	0.01482	0.05798	0.11635	0.15481	0.30781
214.898	-6.33857E-4	-0.00728	-0.00516	0.01443	0.05842	0.11713	0.15499	0.30886
215.494	1.37331E-4	-0.00672	-0.00514	0.01443	0.05827	0.11672	0.156	0.30985
216.089	3.26596E-4	-0.00685	-0.00377	0.01535	0.05932	0.11575	0.15664	0.31037
216.684	3.80874E-4	-0.00675	-0.00413	0.01533	0.05982	0.11496	0.156	0.31059
217.28	0.00135	-0.00667	-0.00345	0.01533	0.05981	0.11398	0.15556	0.31066
217.875	6.63783E-4	-0.00723	-0.00401	0.01432	0.05991	0.11329	0.155	0.30958
218.47	7.90592E-4	-0.00673	-0.00384	0.01348	0.06004	0.1132	0.15477	0.30917
219.066	-3.69982E-4	-0.00754	-0.00445	0.01246	0.05964	0.11362	0.15427	0.3088
219.661	-3.00699E-4	-0.00791	-0.00491	0.0134	0.06053	0.11353	0.15366	0.30681
220.256	1.46135E-4	-0.00757	-0.00417	0.01501	0.0618	0.11431	0.15343	0.30651
220.851	-2.64444E-4	-0.00791	-0.0055	0.01553	0.06145	0.11298	0.15412	0.30542
221.446	7.59699E-4	-0.00696	-0.00451	0.0165	0.06209	0.11222	0.15454	0.30559
222.042	0.00133	-0.00716	-0.00468	0.01701	0.06166	0.11349	0.15507	0.30604
222.637	0.00125	-0.00778	-0.00577	0.01595	0.06099	0.11271	0.15387	0.30483
223.232	5.94506E-4	-0.00775	-0.00638	0.0152	0.06103	0.11263	0.15335	0.30405
223.827	-5.5702E-5	-0.0076	-0.00734	0.01382	0.06136	0.11082	0.15365	0.30322
224.422	-3.93407E-4	-0.00737	-0.00757	0.01333	0.06113	0.11063	0.15378	0.3027
225.017	3.61498E-4	-0.00719	-0.00768	0.0139	0.06187	0.11048	0.15524	0.30363
225.612	1.17261E-4	-0.00771	-0.00869	0.01447	0.06234	0.10948	0.15495	0.30412
226.207	5.74993E-5	-0.00868	-0.00837	0.01518	0.06187	0.1087	0.15615	0.30309
226.802	3.60461E-4	-0.0082	-0.00812	0.01506	0.06269	0.10793	0.15566	0.30314
227.397	-2.26963E-4	-0.0079	-0.00857	0.0152	0.06207	0.1076	0.15468	0.30218
227.991	-9.69621E-4	-0.009	-0.00882	0.01446	0.06205	0.10793	0.15383	0.30165
228.586	-0.00134	-0.00994	-0.00928	0.01348	0.06085	0.10883	0.15365	0.29982
229.181	-0.00246	-0.00989	-0.00982	0.01274	0.06099	0.10869	0.15388	0.29877
229.776	-0.0023	-0.01011	-0.01021	0.01221	0.0598	0.10897	0.15409	0.29883
230.371	-0.00192	-0.00988	-0.00981	0.01312	0.05948	0.10844	0.15362	0.29851
230.965	-0.0025	-0.00985	-0.00934	0.01347	0.05888	0.1087	0.15219	0.2984
231.56	-0.00172	-0.00958	-0.00911	0.01386	0.05861	0.1087	0.15232	0.29846
232.155	-0.0028	-0.00982	-0.0098	0.013	0.05844	0.10843	0.1526	0.29916
232.749	-0.00248	-0.00987	-0.01046	0.012	0.05742	0.10812	0.15313	0.29873
233.344	-0.00299	-0.00992	-0.01018	0.01197	0.05706	0.1085	0.15255	0.30027
233.939	-0.0025	-0.00993	-0.0104	0.01178	0.05662	0.10883	0.15307	0.30165
234.533	-0.00267	-0.01004	-0.01024	0.01143	0.05672	0.10842	0.15204	0.30314
235.128	-0.00315	-0.01097	-0.0098	0.01113	0.05584	0.1089	0.1519	0.30379
235.722	-0.00322	-0.01094	-0.00929	0.01159	0.05616	0.10956	0.15156	0.3043
236.317	-0.0041	-0.01264	-0.00928	0.01031	0.05418	0.10857	0.15025	0.30452
236.911	-0.00362	-0.01275	-0.0093	0.01081	0.05481	0.10862	0.1499	0.30606
237.506	-0.00475	-0.01362	-0.00932	0.01059	0.05326	0.10846	0.15006	0.3066
238.1	-0.00372	-0.01317	-0.00817	0.01165	0.05394	0.10945	0.14993	0.30635
238.694	-0.00398	-0.01287	-0.00778	0.01174	0.05462	0.10994	0.14898	0.3071
239.289	-0.00473	-0.01298	-0.00846	0.01152	0.05318	0.1094	0.1488	0.30713
239.883	-0.00456	-0.01273	-0.00755	0.012	0.05363	0.10967	0.15032	0.30961
240.477	-0.00489	-0.01205	-0.00851	0.01199	0.05335	0.10771	0.14999	0.31065
241.072	-0.00498	-0.01212	-0.00886	0.01234	0.05333	0.10643	0.1491	0.31301
241.666	-0.00566	-0.01321	-0.00949	0.01167	0.05267	0.10632	0.15023	0.31553
242.26	-0.00662	-0.01304	-0.00896	0.01169	0.05326	0.1065	0.14987	0.31716
242.854	-0.00643	-0.01342	-0.00869	0.01186	0.05408	0.10692	0.1509	0.31888
243.449	-0.00611	-0.01289	-0.0086	0.01195	0.05525	0.10652	0.15164	0.32166
244.043	-0.00566	-0.01331	-0.00885	0.01162	0.05646	0.1061	0.15166	0.32408
244.637	-0.00459	-0.01232	-0.00819	0.0124	0.05724	0.10671	0.1512	0.32667
245.231	-0.00531	-0.01263	-0.00847	0.012	0.05671	0.10514	0.15019	0.32705
245.825	-0.00526	-0.01222	-0.00861	0.01242	0.05694	0.1051	0.15008	0.32814
246.419	-0.00508	-0.01302	-0.0081	0.01215	0.0571	0.10561	0.15012	0.32891
247.013	-0.00483	-0.01279	-0.00819	0.01263	0.05807	0.10583	0.1505	0.32928
247.607	-0.00427	-0.01254	-0.00779	0.01333	0.05884	0.105	0.15068	0.33196
248.201	-0.00413	-0.01325	-0.00822	0.01283	0.05858	0.10382	0.14993	0.33263
248.795	-0.00452	-0.01296	-0.00812	0.01424	0.05939	0.10461	0.14996	0.33377
249.389	-0.00431	-0.0128	-0.00846	0.01487	0.05946	0.10464	0.14933	0.33353
249.983	-0.00448	-0.01163	-0.00763	0.0147	0.06013	0.10432	0.14814	0.33349
250.576	-0.00527	-0.01201	-0.00845	0.0141	0.05934	0.10319	0.14736	0.33537
251.17	-0.00443	-0.01113	-0.00788	0.01447	0.05973	0.10246	0.14734	0.33791
251.764	-0.00427	-0.01129	-0.00806	0.01497	0.06106	0.10211	0.14727	0.33914
252.358	-0.00399	-0.01071	-0.00793	0.01487	0.06166	0.10258	0.1464	0.34055
