"Wavelength" "min195" "min120" "min90" "min60" "min30" "min15" "min5" "min0"
199.408 -0.132186377456892 0.0123737873688378 -0.116928273395589 0.18400475106404 0.632648993422364 0.963656387665198 1.44047737444058 2.35254846578508
200.004 0.00484823447989296 0.0936448228073649 0.0232465726207034 0.198257943185192 0.665537173609727 1.25861033239888 1.46464445549478 2.35319039671331
200.6 -0.0682399395607861 -0.0357354979212037 0.020564275779853 0.1736117984757 0.824496711181981 1.26271525830997 1.57871705619095 2.48902298112723
201.196 0.106472673645057 -0.00415759255592952 -0.0809656268627062 -0.0270759576363456 0.749352202511461 1.1847216659992 1.63590253605172 2.44704069842085
201.792 -0.133402474532571 -0.173529994060582 -0.143453208821776 0.041175888349995 0.39754833565876 0.978273928714457 1.20566882148185 2.18949801001412
202.388 -0.0534440918066949 0.00564244704019005 0.0122193522749851 0.173413837474018 0.542555311939406 1.16039247096516 1.51397314768772 2.12273719347798
202.984 -0.0935752953040928 0.0432587606414571 -0.0784820186767336 0.155201425319212 0.732708790113614 1.21125350420505 1.51506713078071 2.2334060855052
203.58 -0.119113333893346 0.007325282122352 -0.0714285714285714 0.229832722953578 0.566972294199721 1.21906287545054 1.51407260069617 2.32905379381179
204.176 -0.0339865385958353 0.032963769550584 -0.0686469302602821 0.145006433732555 0.72234403029699 0.966059271125351 1.4141223272004 2.31891128514572
204.772 -0.0141236196930828 0.134923777469808 0.159348301212001 0.126299119073542 0.756727127765597 1.24909891870244 1.41889607160617 2.48414430607267
205.368 -0.0466542164674887 -0.0068303306275985 -0.0325849393999603 0.143026823715728 0.636137133745266 1.12985582699239 1.44435604177026 2.36423160867891
205.964 -0.0395603168593628 -0.0111859037814294 -0.0253328034969203 0.152133029793131 0.642316125174407 1.13746495794954 1.44982595723521 2.36474515342149
206.56 -0.039661658282336 -0.0117798455751336 -0.0309954301609378 0.149757497772939 0.642017141718158 1.12194633560272 1.4526106414719 2.36461676723584
207.155 -0.034290562864755 -0.00702831122549991 -0.0251341148420425 0.148074829258636 0.62567271277656 1.11844213055667 1.4483341621084 2.37347541404545
207.751 -0.0482756792350603 -0.0107899425856266 -0.0289091992847209 0.145699297238444 0.612218457245366 1.11373648378054 1.44226752859274 2.37463088971627
208.347 -0.0388509268985502 -0.00593941793704218 -0.0110272203457183 0.143818667722459 0.627466613514052 1.1220464557469 1.44803580308304 2.38156374374117
208.943 -0.043208608086399 -0.0116808552761829 -0.0169878799920525 0.133128773631595 0.627366952361969 1.12595114136964 1.44346096469418 2.39042239055078
209.538 -0.0455394608147832 -0.0141556127499505 -0.014404927478641 0.129664456102148 0.627964919274467 1.11343612334802 1.43540527100945 2.39594299653357
210.134 -0.035608001363407 -0.00158384478321125 -0.00178819789390026 0.128080768088687 0.639924257524417 1.11924309171005 1.44574838388861 2.41057902169727
210.73 -0.0312503201755582 -0.00673134032864779 0.00397377309755612 0.134910422646739 0.636834761809847 1.12384861834201 1.45181501740428 2.42303248170497
211.325 -0.0217242264160749 -0.00415759255592952 -0.00238426385853368 0.145996238740968 0.634243571855691 1.13165798958751 1.45569368473396 2.43676980356914
211.921 -0.027602028948522 -0.0113838843793308 -0.000993443274389035 0.147480946253588 0.637233406418178 1.13145774929916 1.45459970164097 2.43741173449737
212.516 -0.0249671519512181 -0.0069293209265492 0.00784820186767335 0.148866673265367 0.639724935220251 1.14277132559071 1.45748383888613 2.45782513801515
213.112 -0.014630326807949 -0.000197980597901406 0.00596065964633419 0.138572701177868 0.643811042455651 1.15358430116139 1.46454500248633 2.45936577224291
213.707 -0.0233456891836465 0.00267273807166897 0.00685475859328432 0.128476690092052 0.636436117201515 1.16019223067681 1.45569368473396 2.45782513801515
214.303 -0.0152383753457883 0.00494951494753514 0.00268229684085038 0.127090963080273 0.632150687661949 1.17851421706047 1.45837891596221 2.46077802028502
214.898 -0.00544734470422609 -0.00643436943179569 0.00675541426584542 0.123230723547461 0.636535778353598 1.18632358830597 1.46016907011437 2.47425856977789
215.494 0.00236798422576161 -0.000890912690556332 0.00695410292072323 0.123230723547461 0.635040861072354 1.18221866239487 1.47021382396818 2.48696880215689
216.089 0.00428602266766439 -0.00217778657691547 0.020564275779853 0.132336929624864 0.64550528204106 1.17250700841009 1.4765788165092 2.4936448838105
216.684 0.00483608364327847 -0.00118788358740844 0.0169878799920525 0.132138968623181 0.650488339645206 1.16459751702042 1.47021382396818 2.49646937989472
217.28 0.0146573444313136 -0.000395961195802812 0.0237432942578979 0.132138968623181 0.650388678493123 1.15478574289147 1.46583789159622 2.49736808319425
217.875 0.00770312370647174 -0.00593941793704218 0.0181800119213193 0.122141938038206 0.651385290013953 1.14787745294353 1.46026852312282 2.48350237514443
218.47 0.00898822415705294 -0.000989902989507031 0.0198688654877806 0.113827575967534 0.652680884991031 1.14697637164598 1.45798110392839 2.47823854153293
219.066 -0.00277319790552006 -0.00900811720451396 0.0138088615140075 0.103731564881718 0.648694438907714 1.15118141770124 1.45300845350572 2.47348825266401
219.661 -0.00207107412473465 -0.01267075826569 0.009239022451818 0.113035731960804 0.657564281443093 1.15028033640368 1.44694181999005 2.44793940172038
220.256 0.00245720521454724 -0.00930508810136607 0.0165905026822968 0.128971592596259 0.670221247757624 1.15808970764918 1.44465440079562 2.44408781615098
220.851 -0.00170366079574522 -0.01267075826569 0.00337770713292271 0.134118578640008 0.666733107434722 1.14477372847417 1.45151665837892 2.43009372191552
221.446 0.00867515009906175 -0.0032666798653732 0.0132127955493741 0.143719687221617 0.673111421168029 1.13716459751702 1.45569368473396 2.43227628707151
222.042 0.0144546615853672 -0.00524648584438725 0.0115239419829128 0.148767692764525 0.668825991628463 1.14987985582699 1.460964694182 2.4380536654256
222.637 0.0136439302015814 -0.0113838843793308 0.00069541029207232 0.138275759675344 0.662148694438908 1.1420704845815 1.44903033316758 2.42251893696238
223.232 0.00700106073054012 -0.0110869134824787 -0.00536459368170078 0.130852222112244 0.662547339047239 1.14126952342811 1.443858776728 2.41250481448196
223.827 0.000411760335682519 -0.00960205899821818 -0.0149016491158355 0.11719291299614 0.665836157065976 1.1231477773328 1.4468423669816 2.40184876107331
224.422 -0.00301059018883484 -0.00732528212235201 -0.0171865686469303 0.112342868454914 0.663543950568069 1.12124549459351 1.4481352560915 2.39517267941969
225.017 0.00463972450212555 -0.00554345674123936 -0.0182793562487582 0.11798475700287 0.670918875822205 1.11974369243092 1.46265539532571 2.40711259468481
225.612 0.00216459198985435 -0.0106909522866759 -0.0283131333200874 0.123626645550826 0.675602949970102 1.10973167801362 1.45977125808056 2.41340351778149
226.207 0.00155895841812444 -0.0202930112848941 -0.0251341148420425 0.130654261110561 0.670918875822205 1.10192230676812 1.47170561909498 2.40017974065991
226.802 0.00462921539656323 -0.0155414769352604 -0.0226505066560699 0.129466495100465 0.679091090293004 1.0942130556668 1.46683242168076 2.40082167158814
227.397 -0.00132382300829926 -0.0125717679667393 -0.0271210013908206 0.130852222112244 0.672912098863863 1.09090909090909 1.45708602685231 2.38849659776608
227.991 -0.00885002485854435 -0.0234607008513166 -0.0296046095767932 0.123527665049985 0.672712776559697 1.0942130556668 1.44863252113376 2.38169212992682
228.586 -0.0126034983484844 -0.0327657889526826 -0.0341744486389827 0.113827575967534 0.660753438309747 1.10322386864237 1.4468423669816 2.35819745795352
229.181 -0.0239537377214859 -0.0322708374579291 -0.0395390423206835 0.106503018905276 0.662148694438908 1.10182218662395 1.44912978617603 2.34471690846065
229.776 -0.0223322749539142 -0.0344486240348446 -0.0434134710908007 0.101257052360685 0.65028901734104 1.10462555066079 1.45121829935356 2.34548722557453
230.371 -0.0184813008809316 -0.0321718471589784 -0.0394396979932446 0.110264277937246 0.647099860474387 1.09931918301962 1.44654400795624 2.34137886763384
230.965 -0.0243591034133788 -0.0318748762621263 -0.0347705146036161 0.113728595466693 0.641120191349412 1.10192230676812 1.43232222774739 2.33996661959173
231.56 -0.0164544724214671 -0.0292021381904573 -0.0324855950725214 0.117588834999505 0.638429340243173 1.10192230676812 1.43361511685728 2.34073693670561
232.155 -0.0273993461025756 -0.0315779053652742 -0.0393403536658057 0.10907651192715 0.636735100657764 1.09921906287545 1.43639980109398 2.34972396970086
232.749 -0.0241564205674323 -0.0320728568600277 -0.0458970792767733 0.0991784618430169 0.626569663145306 1.09611533840609 1.44167081054202 2.34420336371806
233.344 -0.0293248331390669 -0.0325678083547812 -0.043115438108484 0.0988815203404929 0.622981861670321 1.09991990388466 1.43590253605172 2.36397483630761
233.939 -0.0243591034133788 -0.0326667986537319 -0.0453010133121399 0.0970008908245076 0.618596770978672 1.10322386864237 1.4410740924913 2.38169212992682
234.533 -0.0260819076039236 -0.0337556919421897 -0.0437115040731174 0.0935365732950609 0.619593382499502 1.09911894273128 1.43083043262059 2.40082167158814
235.128 -0.0309462959066385 -0.042961789744605 -0.0393403536658057 0.0905671582698208 0.610823201116205 1.10392470965158 1.42943809050224 2.40916677365515
235.722 -0.0316556858674511 -0.0426648188477529 -0.0342737929664216 0.0951202613085222 0.614012357982858 1.110532639167 1.42605668821482 2.41571446912312
236.317 -0.0405737310890951 -0.0594931696693724 -0.0341744486389827 0.0824507572008314 0.594279449870441 1.10062074489387 1.41302834410741 2.41853896520734
236.911 -0.0357093427863802 -0.0605820629578301 -0.0343731372938605 0.0873997822428982 0.600558102451664 1.10112134561474 1.40954748881154 2.43831043779689
237.506 -0.0471609235823549 -0.0691942189665413 -0.0345718259487383 0.0852222112243888 0.585110623878812 1.09951942330797 1.41113873694679 2.4452432918218
238.1 -0.0367227570161125 -0.0647396555137597 -0.0231472282932645 0.0957141443135702 0.59188758222045 1.1094313175811 1.4098458478369 2.44203363718064
238.694 -0.0393576340134164 -0.0617699465452386 -0.0192727995231472 0.0966049688211422 0.598664540562089 1.11433720464557 1.40039781203381 2.45166260110412
239.289 -0.0469582407364084 -0.0628588398336963 -0.0260282137889927 0.0944273978026329 0.584313334662149 1.10893071686023 1.39860765788165 2.45204775966106
239.883 -0.0452354365458635 -0.0603840823599287 -0.0169878799920525 0.0991784618430169 0.58879808650588 1.1116339607529 1.41372451516658 2.48388753370137
240.477 -0.04857970350398 -0.0536527420312809 -0.0265249354261872 0.0990794813421756 0.586007574247558 1.09201041249499 1.41044256588762 2.4972396970086
241.072 -0.0494917763107391 -0.0543456741239359 -0.0300019868865488 0.102543798871622 0.585808251943392 1.07919503404085 1.40159124813526 2.52753883682116
241.666 -0.0563829930729185 -0.0651356167095625 -0.0362606795151997 0.0959121053152529 0.57923061590592 1.07809371245495 1.4128294380905 2.55989215560406
242.26 -0.0661117696783483 -0.0634527816274005 -0.0309954301609378 0.0961100663169356 0.585110623878812 1.07989587505006 1.40924912978618 2.58081910386442
242.854 -0.064186282641857 -0.0672144129875272 -0.0283131333200874 0.0977927348312382 0.593282838349611 1.08410092110533 1.41949278965689 2.60290152779561
243.449 -0.0609433571067137 -0.06196792714314 -0.0274190343731373 0.0986835593388102 0.604943193143313 1.08009611533841 1.42685231228245 2.63859288740531
244.043 -0.0563829930729185 -0.0661255196990695 -0.0299026425591099 0.0954172028110462 0.617002192545346 1.07589106928314 1.42705121829935 2.66966234433175
244.637 -0.0455394608147832 -0.0563254801029499 -0.0233459169481423 0.10313768187667 0.624775762407813 1.08199839807769 1.42247637991049 2.70291436641417
245.231 -0.0528360432688556 -0.0593941793704217 -0.0261275581164316 0.0991784618430169 0.619493721347419 1.06627953544253 1.41243162605669 2.70779304146874
245.825 -0.0523293361539894 -0.0553355771134429 -0.0275183787005762 0.103335642878353 0.621785927845326 1.06587905486584 1.4113376429637 2.7217871357042
246.419 -0.0505051905404713 -0.0632548010294991 -0.0224518180011921 0.100663169355637 0.623380506278652 1.07098518221866 1.41173545499751 2.73167287199897
247.013 -0.0479716549661407 -0.0609780241536329 -0.0233459169481423 0.105414233396021 0.633047638030696 1.07318782539047 1.41551466931875 2.73642316086789
247.607 -0.04229653527964 -0.0585032666798654 -0.0193721438505861 0.112342868454914 0.64072154674108 1.06487785342411 1.41730482347091 2.77083065862113
248.201 -0.0408777553580148 -0.0655315779053653 -0.023643949930459 0.107393843412848 0.638130356786925 1.05306367641169 1.4098458478369 2.77943253305944
