"Wavelength" "min195" "min120" "min90" "min60" "min30" "min15" "min5" "min0"
199.408 -0.168707620686165 -0.0585539714867617 -0.0750511247443763 0.251336898395722 0.274421400661256 0.453197969543147 0.426853089338953 0.465791081246182
200.004 0.000708430320817737 -0.0369653767820774 0.0773006134969325 0.145091312682878 0.311692215208897 0.501725888324873 0.54837051506117 0.406230910201588
200.6 -0.119319906892015 0.0315682281059063 0.105828220858896 0.0914135808697407 0.350165314096784 0.340304568527919 0.642130153181865 0.506312360008145
201.196 -0.19208582127315 -0.130040733197556 0.070040899795501 0.160125113510241 0.181144173930468 0.488223350253807 0.445769507556287 0.538383221339849
201.792 -0.0431130452383362 -0.124643584521385 0.0503067484662577 -0.048834628190899 0.274421400661256 0.448121827411167 0.704636578595662 0.5470372632865
202.388 0.0521202307458759 -0.0532586558044806 0.0801635991820041 0.156391887801433 0.25207895000501 0.541319796954315 0.790994140022618 0.567297902667481
202.984 -0.00050602165772693 -0.0994908350305499 0.168916155419223 0.154777519927353 0.462077948101393 0.503553299492386 0.756759535314074 0.522093260028508
203.58 -0.129541544378099 0.000814663951120165 0.0016359918200409 0.129754817879124 0.351768359883779 0.462639593908629 0.577567595353141 0.513541030340053
204.176 -0.137637890901731 0.0391038696537678 0.104601226993865 0.0994854202401372 0.227732692115019 0.518172588832487 0.690654878174154 0.597739767868051
204.772 0.0253010828863475 0.162729124236253 -0.00715746421267893 0.207345373827061 0.373209097284841 0.482030456852792 0.679346149892053 0.550295255548768
205.368 -0.0699321930978646 -0.029938900203666 0.0521472392638037 0.109877913429523 0.3022743212103 0.480304568527919 0.625783900483191 0.514762777438404
205.964 -0.0633539115474142 -0.0255600814663951 0.0553169734151329 0.101906972051256 0.308886885081655 0.483959390862944 0.642644186285597 0.521176949704744
206.56 -0.0527274567351483 -0.0145621181262729 0.0549079754601227 0.105841993744324 0.313395451357579 0.48994923857868 0.64850416366814 0.527082060680106
207.155 -0.0432142495698816 -0.0184317718940937 0.0581799591002045 0.112198567248512 0.309287646528404 0.504467005076142 0.654364141050684 0.529932803909591
207.751 -0.0383564416557028 -0.0145621181262729 0.0504089979550102 0.106043789728584 0.309187456166717 0.502842639593909 0.654055721188445 0.528100183262065
208.347 -0.0388624633134298 -0.00672097759674135 0.0482617586912065 0.108768035516093 0.312694118825769 0.506497461928934 0.651691168911278 0.534005294237426
208.943 -0.0436190668960631 -0.00295315682281058 0.0483640081799591 0.106144687720714 0.31660154293157 0.508527918781726 0.63914876118022 0.523620443901446
209.538 -0.0546503390345107 0.00203665987780043 0.0438650306748466 0.101200686106346 0.308886885081655 0.507309644670051 0.634008430142901 0.529321930360415
210.134 -0.0524238437405121 -0.00549898167006109 0.05 0.102815053980426 0.307183648932973 0.512081218274112 0.637092628765292 0.533292608430055
210.73 -0.0444287015484262 -0.0080448065173116 0.0498977505112474 0.0978710523660579 0.304578699529105 0.511472081218274 0.635858949316336 0.532987171655467
211.325 -0.0495901224572411 -0.0194501018329939 0.0559304703476483 0.095348602562809 0.306883077847911 0.518477157360406 0.634728076488126 0.542048462634901
211.921 -0.0485780791417873 -0.0190427698574338 0.0687116564417178 0.103521339925335 0.298066326019437 0.523959390862944 0.6368870155238 0.539910405212788
212.516 -0.0458455621900617 -0.0231160896130346 0.0766871165644172 0.097669256381798 0.293758140466887 0.537258883248731 0.635653336074843 0.545408267155366
213.112 -0.0465539925108795 -0.0247454175152749 0.0640081799591002 0.0822318635859146 0.290552048892896 0.536142131979695 0.622596895240054 0.542353899409489
